2,3,4,5,6,8,9,13,14,15,outcome
-0.6414862988174073,-0.6187822530670292,-0.5764625667362859,-0.6300288892179717,-0.5511160460106188,-0.2429173466855587,-0.24600298254417974,-0.19440941608546072,-0.20512448618916235,-0.18616903837287715,0
-0.5633911346163564,-0.5357779557323574,-0.5764625667362859,-0.6774096962411592,-0.6536762026732255,-0.10924994366956473,0.03297232032342982,-0.1972116249399256,-0.20517466884997768,-0.18628084443607942,0
0.9204169852036106,0.958299396291733,1.0466654550553307,1.028299356593593,0.936006225597178,-0.14138300794867395,0.22719632476122506,0.1523300968391188,-0.11004339874234326,-0.1648084899980902,1
0.6470839104999325,0.6677843556203821,0.7834555055756091,0.8387761285008426,0.7308859122719646,-0.4041993816557774,-0.2149767053348199,0.056918718153053084,-0.195765419947102,-0.19954104353186447,0
0.21756050739415256,0.29426501761435947,0.3886405813560267,0.4123488652921546,0.5257655989467513,-0.7880690539348191,-0.672305633748971,-0.2009053166518393,-0.2149678151080907,-0.20809979766999553,1
0.21756050739415256,0.25276286894702366,0.25703560661616587,0.4123488652921546,0.42320544228414464,-0.6113641676132782,-0.748026912863455,-0.2009053166518393,-0.2149678151080907,-0.20809979766999553,1
-0.36815322411372914,-0.32826721239567824,-0.2693842923432774,-0.2509824330324712,-0.19215549769149542,-0.8321652120562341,-0.6471538613817023,-0.2009053166518393,-0.2149678151080907,-0.20809979766999553,1
-1.2662476124258144,-1.2828166317444027,-1.2783557653488768,-1.24597938051941,-1.3715972993114722,-0.7426807446271728,-0.6293721033942907,-0.2009053166518393,-0.2149678151080907,-0.20809979766999553,0
-0.6414862988174073,-0.660284401734365,-0.7519358663894337,-0.819552117310722,-0.8075164376671354,0.044393844019924085,0.02118853134767169,-0.2009053166518393,-0.2149678151080907,-0.20809979766999553,1
1.5842258809125431,1.5808316263017708,1.6608220038413477,1.8337730759877813,1.807767557229335,-0.7176698300707138,-0.603595693097892,-0.2009053166518393,-0.2149678151080907,-0.20809979766999553,1
0.256608089494678,0.33576716628169534,0.4325089062693136,0.5071104793385297,0.5770456772780547,0.34659201427261344,1.2915781519218459,-0.2009053166518393,-0.2149678151080907,-0.20809979766999553,0
-0.524343552515831,-0.4942758070650216,-0.4448575919964251,-0.44050566112522144,-0.3459957326854054,-0.7118835880406609,-0.42318744964181776,-0.2009053166518393,-0.2149678151080907,-0.20809979766999553,0
1.2327976420078142,1.3318187342977557,1.3098754045350522,1.4547266198022808,1.7564874788980316,-0.9157832114916549,-0.925270611271247,-0.1963636752156431,-0.2149678151080907,-0.20809979766999553,1
